"VispuntWID ""WaarnemingWID"" ""Datum"" ""VispuntX"" ""VispuntY"" ""geometry"""
799 1587 11948 2017-03-16 166153 178776.01 c(166153, 178776.01)
800 710 11949 2017-05-15 39436 190542.01 c(39436, 190542.01)
801 710 11952 2017-05-15 39436 190542.01 c(39436, 190542.01)
802 326 11961 2017-06-22 137700 193386.01 c(137700, 193386.01)
803 326 11962 2017-06-23 137700 193386.01 c(137700, 193386.01)
804 372 11963 2017-06-22 129004 193176.01 c(129004, 193176.01)
805 372 11964 2017-06-23 129004 193176.01 c(129004, 193176.01)
806 1112 11975 2017-06-13 81756 177820.01 c(81756, 177820.01)
807 1112 11976 2017-06-13 81756 177820.01 c(81756, 177820.01)
808 1094 11977 2017-06-15 99259 191559.01 c(99259, 191559.01)
809 1094 11978 2017-06-14 99259 191559.01 c(99259, 191559.01)
810 1127 11983 2017-06-14 84857 180775.01 c(84857, 180775.01)
811 1127 11984 2017-06-12 84857 180775.01 c(84857, 180775.01)
812 605 11988 2017-07-31 44224 177100.01 c(44224, 177100.01)
813 791 11989 2017-07-31 70669 224409.01 c(70669, 224409.01)
814 201 11990 2017-07-31 36386 202404.01 c(36386, 202404.01)
815 905 11991 2017-03-28 140790 206298.01 c(140790, 206298.01)
816 1192 11992 2017-05-11 126686 157746.01 c(126686, 157746.01)
817 1709 11993 2017-05-31 196565 186919.01 c(196565, 186919.01)
818 1699 11994 2017-06-01 179024 185555.01 c(179024, 185555.01)
819 1715 11995 2017-05-30 230317 169275.01 c(230317, 169275.01)
820 1686 11996 2017-05-30 229465 176326.01 c(229465, 176326.01)
821 1462 12001 2017-08-01 132232 175409.01 c(132232, 175409.01)
822 2477 12004 2017-07-18 175582 208603.01 c(175582, 208603.01)
823 2580 12008 2017-06-26 242973 176640.01 c(242973, 176640.01)
824 2582 12009 2017-06-27 246716 182140.01 c(246716, 182140.01)
825 2241 12013 2017-07-19 171603 210439.01 c(171603, 210439.01)
826 2467 12017 2017-07-04 194418 214500.01 c(194418, 214500.01)
827 972 12018 2017-07-07 95459 169356.01 c(95459, 169356.01)
828 1462 12020 2017-08-01 132232 175409.01 c(132232, 175409.01)
829 1438 12022 2017-08-01 118410 159590.01 c(118410, 159590.01)
830 2496 12026 2017-09-01 209504 198365.01 c(209504, 198365.01)
831 2472 12027 2017-08-18 187326 209997.01 c(187326, 209997.01)
832 2401 12031 2017-08-23 177254 196555.01 c(177254, 196555.01)
833 537 12033 2017-08-25 149447 192609.01 c(149447, 192609.01)
834 2587 12035 2017-06-30 252524 203300.01 c(252524, 203300.01)
835 2245 12036 2017-08-17 258201 159313.01 c(258201, 159313.01)
836 3128 12061 2017-09-11 238810 206100.01 c(238810, 206100.01)
837 1740 12072 2017-09-07 200799 171722.01 c(200799, 171722.01)
838 326 12073 2017-10-17 137700 193386.01 c(137700, 193386.01)
839 326 12075 2017-10-18 137700 193386.01 c(137700, 193386.01)
840 372 12076 2017-10-17 129004 193176.01 c(129004, 193176.01)
841 372 12077 2017-10-18 129004 193176.01 c(129004, 193176.01)
842 301 12095 2017-06-20 97882 173456.01 c(97882, 173456.01)
843 481 12101 2017-06-20 93949 196299.01 c(93949, 196299.01)
844 2597 12104 2017-04-26 178531 243333.01 c(178531, 243333.01)
845 3076 12143 2017-09-01 179502 202069.01 c(179502, 202069.01)
846 1742 12155 2017-10-02 187359 162724.01 c(187359, 162724.01)
847 1859 12156 2017-10-02 202776 175471.01 c(202776, 175471.01)
848 1833 12157 2017-03-06 224157 171949.01 c(224157, 171949.01)
849 2410 12165 2017-09-20 182401 194973.01 c(182401, 194973.01)
850 292 12167 2017-07-06 100648 175645.01 c(100648, 175645.01)
851 953 12168 2017-07-06 100684 175621.01 c(100684, 175621.01)
852 941 12172 2017-07-06 100872 175593.01 c(100872, 175593.01)
853 2417 12186 2017-09-13 206752 205374.01 c(206752, 205374.01)
854 1238 12192 2017-11-22 156107 183353.01 c(156107, 183353.01)
855 1239 12193 2017-11-22 158371 185444.01 c(158371, 185444.01)
856 1239 12194 2017-11-24 158371 185444.01 c(158371, 185444.01)
857 1244 12195 2017-11-22 157329 186498.01 c(157329, 186498.01)
858 1244 12196 2017-11-24 157329 186498.01 c(157329, 186498.01)
859 2538 12484 2016-05-17 201450 224503.01 c(201450, 224503.01)
860 1152 12533 2018-03-05 67763 183681.01 c(67763, 183681.01)
861 3237 12534 2018-03-05 78716 169466.01 c(78716, 169466.01)
862 1235 12537 2018-03-27 145711 163216.01 c(145711, 163216.01)
863 372 12548 2018-04-12 129004 193176.01 c(129004, 193176.01)
864 372 12549 2018-04-13 129004 193176.01 c(129004, 193176.01)
865 326 12550 2018-04-12 137700 193386.01 c(137700, 193386.01)
866 326 12551 2018-04-13 137700 193386.01 c(137700, 193386.01)
867 1607 12558 2018-03-29 96309 176540.01 c(96309, 176540.01)
868 985 12559 2018-03-29 108896 184869.01 c(108896, 184869.01)
869 1446 12561 2018-03-29 115893 173528.01 c(115893, 173528.01)
870 2494 12567 2018-05-24 182983 208368.01 c(182983, 208368.01)
871 261 12568 2018-05-18 71919 200540.01 c(71919, 200540.01)
872 260 12570 2018-05-18 72418 202297.01 c(72418, 202297.01)
873 2587 12571 2018-05-28 252524 203300.01 c(252524, 203300.01)
874 2308 12573 2018-06-01 251179 200682.01 c(251179, 200682.01)
875 3172 12580 2018-06-04 223412 214356.01 c(223412, 214356.01)
876 2696 12581 2018-06-04 228487 213683.01 c(228487, 213683.01)
877 2605 12584 2018-05-14 231656 161771.01 c(231656, 161771.01)
878 2524 12588 2018-05-24 206377 208350.01 c(206377, 208350.01)
879 1428 12589 2018-04-24 129822 192532.01 c(129822, 192532.01)
880 1428 12590 2018-04-26 129822 192532.01 c(129822, 192532.01)
881 1427 12591 2018-04-25 128289 178929.01 c(128289, 178929.01)
882 1427 12592 2018-04-26 128289 178929.01 c(128289, 178929.01)
883 1435 12593 2018-04-24 129595 187988.01 c(129595, 187988.01)
884 2606 12594 2018-06-18 224447 159871.01 c(224447, 159871.01)
885 2183 12597 2018-06-15 223539 180027.01 c(223539, 180027.01)
886 1435 12607 2018-04-26 129595 187988.01 c(129595, 187988.01)
887 1423 12621 2018-04-23 124825 168876.01 c(124825, 168876.01)
888 1423 12622 2018-04-25 124825 168876.01 c(124825, 168876.01)
889 751 12625 2018-07-12 47521 210220.01 c(47521, 210220.01)
890 2522 12633 2018-05-24 201641 207702.01 c(201641, 207702.01)
891 2519 12638 2018-06-19 197038 206740.01 c(197038, 206740.01)
892 3036 12639 2018-05-23 208496 203612.01 c(208496, 203612.01)
893 3026 12640 2018-05-23 207307 203933.01 c(207307, 203933.01)
894 3027 12641 2018-05-22 204788 204542.01 c(204788, 204542.01)
895 2221 12642 2018-06-11 198523 203941.01 c(198523, 203941.01)
896 1792 12655 2018-06-29 216557 198340.01 c(216557, 198340.01)
897 1786 12661 2018-06-28 213175 196404.01 c(213175, 196404.01)
898 372 12666 2018-08-09 129004 193176.01 c(129004, 193176.01)
899 372 12667 2018-08-10 129004 193176.01 c(129004, 193176.01)
900 326 12675 2018-08-09 137700 193386.01 c(137700, 193386.01)
901 326 12676 2018-08-10 137700 193386.01 c(137700, 193386.01)
902 3095 12687 2018-05-03 249885 198568.01 c(249885, 198568.01)
903 416 12691 2018-08-30 201202 212973.01 c(201202, 212973.01)
904 1094 12695 2018-08-27 99259 191559.01 c(99259, 191559.01)
905 1094 12696 2018-08-29 99259 191559.01 c(99259, 191559.01)
906 475 12699 2018-08-29 71095 223667.01 c(71095, 223667.01)
907 3099 12704 2018-05-03 249910 197813.01 c(249910, 197813.01)
908 2308 12710 2018-09-19 251179 200682.01 c(251179, 200682.01)
909 3099 12715 2018-09-24 249910 197813.01 c(249910, 197813.01)
910 8 12745 2018-10-29 156438 190958.01 c(156438, 190958.01)
911 8 12746 2018-10-31 156438 190958.01 c(156438, 190958.01)
912 529 12759 2018-10-25 80106 202586.01 c(80106, 202586.01)
913 529 12760 2018-10-26 80106 202586.01 c(80106, 202586.01)
914 513 12761 2018-10-23 70606 208929.01 c(70606, 208929.01)
915 513 12762 2018-10-25 70606 208929.01 c(70606, 208929.01)
916 326 12771 2018-11-06 137700 193386.01 c(137700, 193386.01)
917 326 12772 2018-11-07 137700 193386.01 c(137700, 193386.01)
918 372 12773 2018-11-06 129004 193176.01 c(129004, 193176.01)
919 372 12774 2018-11-07 129004 193176.01 c(129004, 193176.01)
920 5 12779 2018-10-30 173764 175990.01 c(173764, 175990.01)
921 5 12780 2018-10-31 173764 175990.01 c(173764, 175990.01)
922 80 12785 2018-10-04 243470 194301.01 c(243470, 194301.01)
923 80 12786 2018-10-05 243470 194301.01 c(243470, 194301.01)
924 1814 12872 2019-03-13 207770 191310.01 c(207770, 191310.01)
925 712 12873 2019-03-26 35647 187987.01 c(35647, 187987.01)
926 729 12875 2019-03-26 59150 192276.01 c(59150, 192276.01)
927 3261 12876 2019-03-27 68950 207890.01 c(68950, 207890.01)
928 588 12877 2019-03-27 70676 202364.01 c(70676, 202364.01)
929 587 12878 2019-03-27 68430 199925.01 c(68430, 199925.01)
930 1145 12881 2019-03-29 59990 183372.01 c(59990, 183372.01)
931 1385 12882 2019-03-29 102280 174400.01 c(102280, 174400.01)
932 1164 12883 2019-03-29 81511 170720.01 c(81511, 170720.01)
933 1146 12884 2019-03-28 61148 166828.01 c(61148, 166828.01)
934 931 12885 2019-03-28 47299 161555.01 c(47299, 161555.01)
935 2405 12887 2019-04-16 154436 196379.01 c(154436, 196379.01)
936 1639 12892 2019-04-23 170002 181994.01 c(170002, 181994.01)
937 1335 12893 2019-04-17 161030 188356.01 c(161030, 188356.01)
938 70 12897 2019-05-02 26021 178440.01 c(26021, 178440.01)
939 703 12902 2019-04-26 40719 176211.01 c(40719, 176211.01)
940 69 12903 2019-05-03 47065 178953.01 c(47065, 178953.01)
941 246 12905 2019-04-05 100663 204230.01 c(100663, 204230.01)
942 702 12907 2019-04-26 39224 183739.01 c(39224, 183739.01)
943 1763 12911 2019-03-25 187853 171091.01 c(187853, 171091.01)
944 326 12913 2019-03-19 137700 193386.01 c(137700, 193386.01)
945 326 12914 2019-03-20 137700 193386.01 c(137700, 193386.01)
946 372 12915 2019-03-20 129004 193176.01 c(129004, 193176.01)
947 372 12916 2019-03-19 129004 193176.01 c(129004, 193176.01)
948 1234 12919 2019-05-17 139831 155704.01 c(139831, 155704.01)
949 2598 12928 2019-07-02 176081 239107.01 c(176081, 239107.01)
950 2517 12929 2019-07-02 176472 214798.01 c(176472, 214798.01)
951 1556 12931 2019-04-23 165596 161231.01 c(165596, 161231.01)
952 1282 12932 2019-04-23 159599 162127.01 c(159599, 162127.01)
953 1313 12933 2019-04-17 168864 167799.01 c(168864, 167799.01)
954 2530 12934 2019-06-25 194716 215017.01 c(194716, 215017.01)
955 326 12935 2019-06-13 137700 193386.01 c(137700, 193386.01)
956 326 12936 2019-06-14 137700 193386.01 c(137700, 193386.01)
957 372 12937 2019-06-13 129004 193176.01 c(129004, 193176.01)
958 372 12938 2019-06-14 129004 193176.01 c(129004, 193176.01)
959 2883 12939 2019-03-15 196623 216707.01 c(196623, 216707.01)
960 2513 12945 2019-07-01 169080 207936.01 c(169080, 207936.01)
961 2573 12962 2019-05-21 246152 183843.01 c(246152, 183843.01)
962 2582 12963 2019-05-22 246716 182140.01 c(246716, 182140.01)
963 2581 12964 2019-05-22 245179 178519.01 c(245179, 178519.01)
964 2580 12965 2019-05-22 242973 176640.01 c(242973, 176640.01)
965 641 12966 2019-05-24 27264 180334.01 c(27264, 180334.01)
966 1235 12970 2019-05-17 145711 163216.01 c(145711, 163216.01)
967 1239 12971 2019-05-16 158371 185444.01 c(158371, 185444.01)
968 1239 12972 2019-05-16 158371 185444.01 c(158371, 185444.01)
969 2580 12973 2019-07-22 242973 176640.01 c(242973, 176640.01)
970 897 12977 2019-08-05 147444 202181.01 c(147444, 202181.01)
971 2905 12978 2019-06-07 185327 213677.01 c(185327, 213677.01)
972 2401 12994 2019-03-15 177254 196555.01 c(177254, 196555.01)
973 2904 13001 2019-06-06 190342 219460.01 c(190342, 219460.01)
974 2331 13002 2019-08-29 243030 198006.01 c(243030, 198006.01)
975 2471 13004 2019-06-21 178909 208394.01 c(178909, 208394.01)
976 567 13005 2019-08-01 143885 193277.01 c(143885, 193277.01)
977 568 13006 2019-08-01 144289 194058.01 c(144289, 194058.01)
978 2245 13007 2019-05-29 258201 159313.01 c(258201, 159313.01)
979 2823 13017 2019-05-29 243281 161115.01 c(243281, 161115.01)
980 2308 13018 2019-08-26 251179 200682.01 c(251179, 200682.01)
981 967 13025 2019-05-10 99582 167700.01 c(99582, 167700.01)
982 2328 13041 2019-09-26 241436 197087.01 c(241436, 197087.01)
983 1703 13056 2019-11-05 174581 184472.01 c(174581, 184472.01)
984 2405 13059 2019-10-29 154436 196379.01 c(154436, 196379.01)
985 1222 13067 2019-06-17 169229 168159.01 c(169229, 168159.01)
986 436 13104 2019-10-25 110399 211141.01 c(110399, 211141.01)
987 2494 13105 2019-06-21 182983 208368.01 c(182983, 208368.01)
988 2406 13106 2019-06-24 207965 205852.01 c(207965, 205852.01)
989 1557 13108 2019-07-04 165814 161278.01 c(165814, 161278.01)
990 1560 13109 2019-07-04 164717 160717.01 c(164717, 160717.01)
991 2485 13110 2019-06-06 197751 215110.01 c(197751, 215110.01)
992 2785 13111 2019-08-13 157828 240573.01 c(157828, 240573.01)
993 2504 13113 2019-07-01 178326 209664.01 c(178326, 209664.01)
994 3167 13115 2019-08-27 244934 184449.01 c(244934, 184449.01)
995 2140 13117 2019-10-21 200555 184492.01 c(200555, 184492.01)
996 1830 13119 2019-10-22 222891 168743.01 c(222891, 168743.01)
997 2188 13120 2019-10-22 223686 179094.01 c(223686, 179094.01)
998 2476 13121 2019-08-22 198974 214563.01 c(198974, 214563.01)
999 88 13124 2019-07-30 205490 213135.01 c(205490, 213135.01)
1000 372 13127 2019-11-13 129004 193176.01 c(129004, 193176.01)
1001 372 13130 2019-11-14 129004 193176.01 c(129004, 193176.01)
1002 2487 13133 2019-08-20 196678 215042.01 c(196678, 215042.01)
1003 2488 13134 2019-08-20 196687 215049.01 c(196687, 215049.01)
1004 2919 13138 2019-08-27 248326 195522.01 c(248326, 195522.01)
1005 326 13148 2019-11-13 137700 193386.01 c(137700, 193386.01)
1006 326 13154 2019-11-14 137700 193386.01 c(137700, 193386.01)
1007 88 13155 2019-07-31 205490 213135.01 c(205490, 213135.01)
1008 2580 13171 2020-01-23 242973 176640.01 c(242973, 176640.01)
1009 2580 13173 2020-02-20 242973 176640.01 c(242973, 176640.01)
1010 2026 13174 2020-03-02 221495 187314.01 c(221495, 187314.01)
1011 2022 13175 2020-03-02 219267 186876.01 c(219267, 186876.01)
1012 2544 13176 2020-03-03 203139 209299.01 c(203139, 209299.01)
1013 2681 13177 2020-03-05 230176 200113.01 c(230176, 200113.01)
1014 2685 13178 2020-03-05 236203 207409.01 c(236203, 207409.01)
1015 2676 13180 2020-03-10 246781 205609.01 c(246781, 205609.01)
1016 2684 13181 2020-03-10 251322 202483.01 c(251322, 202483.01)
1017 667 13188 2019-05-24 26150 179533.01 c(26150, 179533.01)
1018 1391 13191 2020-03-17 118056 191272.01 c(118056, 191272.01)
1019 326 14085 2020-04-22 137700 193386.01 c(137700, 193386.01)
1020 372 14086 2020-04-22 129004 193176.01 c(129004, 193176.01)
1021 326 14087 2020-04-28 137700 193386.01 c(137700, 193386.01)
1022 372 14088 2020-04-28 129004 193176.01 c(129004, 193176.01)
1023 372 14089 2020-04-29 129004 193176.01 c(129004, 193176.01)
1024 1930 14554 2020-05-06 231153 176316.01 c(231153, 176316.01)
1025 1846 14615 2020-05-06 194707 162910.01 c(194707, 162910.01)
1026 2139 14616 2020-05-08 187521 187341.01 c(187521, 187341.01)
1027 878 14618 2020-05-19 127337 198360.01 c(127337, 198360.01)
1028 1771 14619 2020-05-07 182599 180519.01 c(182599, 180519.01)
1029 1777 14620 2020-05-07 174965 183353.01 c(174965, 183353.01)
1030 281 14621 2020-05-25 80784 158020.01 c(80784, 158020.01)
1031 281 14622 2020-05-27 80784 158020.01 c(80784, 158020.01)
1032 301 14625 2020-05-26 97882 173456.01 c(97882, 173456.01)
1033 850 14630 2020-05-20 159926 214105.01 c(159926, 214105.01)
1034 34 14646 2020-04-30 97593 197285.01 c(97593, 197285.01)
1035 2725 14647 2020-04-16 197586 237676.01 c(197586, 237676.01)
1036 766 14648 2020-04-30 73477 209079.01 c(73477, 209079.01)
1037 2395 14649 2020-05-12 208929 206144.01 c(208929, 206144.01)
1038 2852 14651 2020-04-17 180528 235376.01 c(180528, 235376.01)
1039 1191 14652 2020-05-06 137860 173454.01 c(137860, 173454.01)
1040 878 14657 2020-07-02 127337 198360.01 c(127337, 198360.01)
1041 326 14658 2020-07-30 137700 193386.01 c(137700, 193386.01)
1042 326 14659 2020-07-31 137700 193386.01 c(137700, 193386.01)
1043 372 14660 2020-07-30 129004 193176.01 c(129004, 193176.01)
1044 372 14661 2020-07-31 129004 193176.01 c(129004, 193176.01)
1045 961 14664 2020-05-28 107615 172322.01 c(107615, 172322.01)
1046 1443 14665 2020-05-28 116812 159217.01 c(116812, 159217.01)
1047 857 14668 2020-07-13 104116 217900.01 c(104116, 217900.01)
1048 475 14669 2020-07-13 71095 223667.01 c(71095, 223667.01)
1049 791 14670 2020-07-13 70669 224409.01 c(70669, 224409.01)
1050 1450 14674 2020-05-08 121739 179296.01 c(121739, 179296.01)
1051 2854 14675 2020-04-17 179691 235496.01 c(179691, 235496.01)
1052 2599 14676 2020-04-17 180457 230792.01 c(180457, 230792.01)
1053 1182 14677 2020-05-06 127436 173578.01 c(127436, 173578.01)
1054 1430 14682 2020-07-22 116808 164340.01 c(116808, 164340.01)
1055 1430 14683 2020-07-24 116808 164340.01 c(116808, 164340.01)
1056 1411 14684 2020-07-22 115594 162118.01 c(115594, 162118.01)
1057 1411 14685 2020-07-24 115594 162118.01 c(115594, 162118.01)
1058 812 14686 2020-08-11 62797 220994.01 c(62797, 220994.01)
1059 537 14687 2020-08-06 149447 192609.01 c(149447, 192609.01)
1060 2761 14688 2020-08-18 223953 218079.01 c(223953, 218079.01)
1061 2587 14691 2020-06-08 252524 203300.01 c(252524, 203300.01)
1062 1887 14695 2020-03-02 207170 185594.01 c(207170, 185594.01)
1063 717 14698 2020-08-26 42725 203220.01 c(42725, 203220.01)
1064 2679 14699 2020-08-25 230702 203680.01 c(230702, 203680.01)
1065 326 14704 2020-09-29 137700 193386.01 c(137700, 193386.01)
1066 326 14705 2020-09-30 137700 193386.01 c(137700, 193386.01)
1067 372 14706 2020-09-29 129004 193176.01 c(129004, 193176.01)
1068 372 14707 2020-09-30 129004 193176.01 c(129004, 193176.01)
1069 2573 14716 2020-06-10 246152 183843.01 c(246152, 183843.01)
1070 2582 14718 2020-06-11 246716 182140.01 c(246716, 182140.01)
1071 138 14753 2020-10-05 66687 180714.01 c(66687, 180714.01)
1072 878 14754 2020-10-14 127337 198360.01 c(127337, 198360.01)
1073 138 14757 2020-10-07 66687 180714.01 c(66687, 180714.01)
1074 140 14763 2020-10-05 69996 179530.01 c(69996, 179530.01)
1075 140 14764 2020-10-07 69996 179530.01 c(69996, 179530.01)
1076 146 14765 2020-10-06 72761 178832.01 c(72761, 178832.01)
1077 2581 14766 2020-06-12 245179 178519.01 c(245179, 178519.01)
1078 146 14768 2020-10-08 72761 178832.01 c(72761, 178832.01)
1079 148 14772 2020-10-08 75616 178160.01 c(75616, 178160.01)
1080 1703 14773 2020-06-22 174581 184472.01 c(174581, 184472.01)
1081 148 14774 2020-10-08 75616 178160.01 c(75616, 178160.01)
1082 149 14775 2020-10-08 77900 176826.01 c(77900, 176826.01)
1083 149 14778 2020-10-06 77900 176826.01 c(77900, 176826.01)
1084 2580 14785 2020-06-12 242973 176640.01 c(242973, 176640.01)
1085 417 14787 2020-09-25 197406 211676.01 c(197406, 211676.01)
1086 817 14788 2020-10-27 71411 224750.01 c(71411, 224750.01)
1087 417 14791 2020-09-24 197406 211676.01 c(197406, 211676.01)
1088 1445 14792 2020-05-11 123574 181981.01 c(123574, 181981.01)
1089 992 14793 2020-05-14 120619 182729.01 c(120619, 182729.01)
1090 412 14796 2020-09-23 187285 208652.01 c(187285, 208652.01)
1091 415 14797 2020-09-24 182685 206631.01 c(182685, 206631.01)
1092 2418 14798 2020-03-04 175727 199227.01 c(175727, 199227.01)
1093 2404 14799 2020-03-04 174475 201797.01 c(174475, 201797.01)
1094 878 14848 2012-11-13 127337 198360.01 c(127337, 198360.01)
1095 878 14849 2012-11-14 127337 198360.01 c(127337, 198360.01)
1096 878 14854 2012-05-03 127337 198360.01 c(127337, 198360.01)
1097 878 14855 2012-05-04 127337 198360.01 c(127337, 198360.01)
1098 878 14858 2012-07-03 127337 198360.01 c(127337, 198360.01)
1099 878 14859 2012-07-04 127337 198360.01 c(127337, 198360.01)
1100 2612 14864 2020-05-15 238220 208419.01 c(238220, 208419.01)
1101 849 14866 2020-05-20 162425 217137.01 c(162425, 217137.01)
1102 1097 14867 2020-07-08 91362 186066.01 c(91362, 186066.01)
1103 1097 14868 2020-07-09 91362 186066.01 c(91362, 186066.01)
1104 1098 14874 2020-07-08 92456 186082.01 c(92456, 186082.01)
1105 1098 14875 2020-07-09 92456 186082.01 c(92456, 186082.01)
1106 2493 14876 2020-09-10 193493 213957.01 c(193493, 213957.01)
1107 2489 14930 2020-09-10 192593 213166.01 c(192593, 213166.01)
1108 945 14937 2020-09-19 107325 170937.01 c(107325, 170937.01)
1109 2069 14944 2021-03-15 205867 194919.01 c(205867, 194919.01)
1110 2069 14945 2021-03-18 205867 194919.01 c(205867, 194919.01)
1111 2063 14946 2021-03-15 202898 193429.01 c(202898, 193429.01)
1112 2069 14947 2021-03-18 205867 194919.01 c(205867, 194919.01)
1113 2063 14948 2021-03-18 202898 193429.01 c(202898, 193429.01)
1114 2063 14949 2021-03-18 202898 193429.01 c(202898, 193429.01)
1115 2066 14950 2021-03-16 201668 191143.01 c(201668, 191143.01)
1116 2066 14951 2021-03-18 201668 191143.01 c(201668, 191143.01)
1117 2131 14952 2021-03-17 195303 188403.01 c(195303, 188403.01)
1118 2131 14953 2021-03-19 195303 188403.01 c(195303, 188403.01)
1119 2029 14954 2021-03-09 193665 188889.01 c(193665, 188889.01)
1120 2029 14955 2021-03-18 193665 188889.01 c(193665, 188889.01)
1121 2029 14956 2021-03-19 193665 188889.01 c(193665, 188889.01)
1122 1966 14957 2021-04-06 174350 179128.01 c(174350, 179128.01)
1123 2363 14958 2021-04-06 183995 177621.01 c(183995, 177621.01)
1124 3025 14964 2021-04-13 204744 204553.01 c(204744, 204553.01)
1125 1008 14967 2021-04-20 102718 166792.01 c(102718, 166792.01)
1126 996 14969 2021-04-20 106917 163978.01 c(106917, 163978.01)
1127 1136 14971 2021-05-06 82776 177591.01 c(82776, 177591.01)
1128 272 14981 2021-03-04 42940 188005.01 c(42940, 188005.01)
1129 1907 14983 2021-03-05 207378 162779.01 c(207378, 162779.01)
1130 1719 14993 2021-03-05 216236 174496.01 c(216236, 174496.01)
1131 1858 14997 2021-03-09 203352 179821.01 c(203352, 179821.01)
1132 809 15007 2021-03-10 51758 213461.01 c(51758, 213461.01)
1133 326 15008 2021-04-08 137700 193386.01 c(137700, 193386.01)
1134 326 15009 2021-04-09 137700 193386.01 c(137700, 193386.01)
1135 372 15010 2021-04-08 129004 193176.01 c(129004, 193176.01)
1136 372 15011 2021-04-09 129004 193176.01 c(129004, 193176.01)
1137 1256 15014 2021-03-23 156312 173790.01 c(156312, 173790.01)
1138 1668 15015 2021-03-22 134167 160364.01 c(134167, 160364.01)
1139 1245 15016 2021-08-19 157162 183927.01 c(157162, 183927.01)
1140 1240 15017 2021-08-19 153632 178620.01 c(153632, 178620.01)
1141 1240 15018 2021-08-19 153632 178620.01 c(153632, 178620.01)
1142 1244 15020 2021-08-18 157329 186498.01 c(157329, 186498.01)
1143 1094 15025 2021-08-12 99259 191559.01 c(99259, 191559.01)
1144 481 15026 2021-08-10 93949 196299.01 c(93949, 196299.01)
1145 481 15027 2021-08-12 93949 196299.01 c(93949, 196299.01)
1146 748 15028 2021-04-08 37959 186076.01 c(37959, 186076.01)
1147 2553 15029 2021-04-15 199929 215582.01 c(199929, 215582.01)
1148 2123 15030 2021-04-15 202170 213833.01 c(202170, 213833.01)
1149 2124 15031 2021-04-15 202752 213888.01 c(202752, 213888.01)
1150 1427 15034 2021-08-09 128289 178929.01 c(128289, 178929.01)
1151 1435 15036 2021-08-09 129595 187988.01 c(129595, 187988.01)
1152 2822 15041 2021-06-15 243625 161005.01 c(243625, 161005.01)
1153 2823 15042 2021-06-15 243281 161115.01 c(243281, 161115.01)
1154 2494 15066 2021-11-18 182983 208368.01 c(182983, 208368.01)
1155 372 15068 2021-11-04 129004 193176.01 c(129004, 193176.01)
1156 372 15069 2021-11-05 129004 193176.01 c(129004, 193176.01)
1157 326 15072 2021-11-04 137700 193386.01 c(137700, 193386.01)
1158 326 15073 2021-11-05 137700 193386.01 c(137700, 193386.01)
1159 2289 15074 2021-10-28 252310 205769.01 c(252310, 205769.01)
1160 1225 15085 2021-07-13 173808 179531.01 c(173808, 179531.01)
1161 201 15087 2021-03-10 36386 202404.01 c(36386, 202404.01)
1162 326 15088 2021-06-23 137700 193386.01 c(137700, 193386.01)
1163 326 15089 2021-06-22 137700 193386.01 c(137700, 193386.01)
1164 372 15090 2021-06-22 129004 193176.01 c(129004, 193176.01)
1165 372 15091 2021-06-23 129004 193176.01 c(129004, 193176.01)
1166 1708 15093 2021-10-20 193230 188174.01 c(193230, 188174.01)
1167 1703 15094 2021-10-22 174581 184472.01 c(174581, 184472.01)
1168 1704 15095 2021-10-21 190681 188490.01 c(190681, 188490.01)
1169 1785 15101 2021-09-27 214329 197596.01 c(214329, 197596.01)
1170 2504 15102 2021-10-15 178326 209664.01 c(178326, 209664.01)
1171 2006 15103 2021-03-22 144591 163309.01 c(144591, 163309.01)
1172 2806 15110 2021-10-12 240156 202310.01 c(240156, 202310.01)
1173 271 15146 2021-04-14 41947 189006.01 c(41947, 189006.01)
1174 2580 15147 2021-07-01 242973 176640.01 c(242973, 176640.01)
1175 2573 15148 2021-06-30 246152 183843.01 c(246152, 183843.01)
1176 4874 15149 2021-04-20 103010 166504.01 c(103010, 166504.01)
1177 2581 15150 2021-07-01 245179 178519.01 c(245179, 178519.01)
1178 4865 15151 2021-04-06 183562 177011.01 c(183562, 177011.01)
1179 2582 15153 2021-07-01 246716 182140.01 c(246716, 182140.01)
1180 2941 15164 2021-10-11 245648 183606.01 c(245648, 183606.01)
1181 2119 15168 2021-10-05 193051 211472.01 c(193051, 211472.01)
1182 2587 15171 2021-06-29 252524 203300.01 c(252524, 203300.01)
1183 2494 15176 2021-11-18 182983 208368.01 c(182983, 208368.01)
1184 907 15179 2021-07-05 143537 216090.01 c(143537, 216090.01)
1185 2961 15193 2021-09-10 243228 207507.01 c(243228, 207507.01)
1186 2761 15385 2022-03-23 223953 218079.01 c(223953, 218079.01)
1187 886 15386 2022-03-17 150261 221282.01 c(150261, 221282.01)
1188 2067 15389 2022-03-03 201667 191129.01 c(201667, 191129.01)
1189 812 15392 2022-03-04 62797 220994.01 c(62797, 220994.01)
1190 243 15393 2022-03-01 68065 194258.01 c(68065, 194258.01)
1191 1222 15406 2022-05-24 169229 168159.01 c(169229, 168159.01)
1192 1232 15407 2022-05-24 169342 169762.01 c(169342, 169762.01)
1193 2776 15411 2022-03-24 224635 211396.01 c(224635, 211396.01)
1194 2767 15412 2022-03-24 226096 201187.01 c(226096, 201187.01)
1195 953 15413 2022-03-31 100684 175621.01 c(100684, 175621.01)
